Local time,Open,High,Low,Close,Volume
18.05.2022 11:00:00.000 GMT-0400,400.783,400.794,396.304,396.504,282.9276
18.05.2022 12:00:00.000 GMT-0400,396.503,397.164,395.234,397.064,324.5541
18.05.2022 13:00:00.000 GMT-0400,397.074,397.074,392.473,393.034,303.5493
18.05.2022 14:00:00.000 GMT-0400,393.044,393.914,391.513,391.754,362.4165
18.05.2022 15:00:00.000 GMT-0400,391.744,392.753,390.613,391.714,389.6214
19.05.2022 09:00:00.000 GMT-0400,388.593,391.814,387.114,388.534,252.5937
19.05.2022 10:00:00.000 GMT-0400,388.533,391.934,387.884,389.243,500.3883
19.05.2022 11:00:00.000 GMT-0400,389.264,393.344,388.313,391.903,450.624
19.05.2022 12:00:00.000 GMT-0400,391.904,393.014,388.843,389.974,386.1195
19.05.2022 13:00:00.000 GMT-0400,389.963,392.273,388.353,391.743,418.0401
19.05.2022 14:00:00.000 GMT-0400,391.763,393.163,390.023,392.824,428.5191
19.05.2022 15:00:00.000 GMT-0400,392.823,394.124,389.053,389.573,436.0803
20.05.2022 09:00:00.000 GMT-0400,393.294,393.844,391.673,392.823,246.3366
20.05.2022 10:00:00.000 GMT-0400,392.803,393.284,387.493,387.574,430.4982
20.05.2022 11:00:00.000 GMT-0400,387.594,387.974,385.493,386.204,415.3356
20.05.2022 12:00:00.000 GMT-0400,386.204,386.393,381.883,382.974,401.5968
20.05.2022 13:00:00.000 GMT-0400,382.964,384.084,380.553,383.484,435.2199
20.05.2022 14:00:00.000 GMT-0400,383.484,384.824,381.413,383.544,414.8847
20.05.2022 15:00:00.000 GMT-0400,383.564,389.943,382.373,389.853,436.4718
23.05.2022 09:00:00.000 GMT-0400,392.863,394.444,391.113,392.194,247.4358
23.05.2022 10:00:00.000 GMT-0400,392.203,395.024,390.413,393.923,467.115
23.05.2022 11:00:00.000 GMT-0400,393.893,397.043,393.513,396.454,399.138
23.05.2022 12:00:00.000 GMT-0400,396.464,397.624,395.283,395.973,335.3739
23.05.2022 13:00:00.000 GMT-0400,395.974,396.844,394.033,396.714,315.99
23.05.2022 14:00:00.000 GMT-0400,396.734,397.733,396.093,396.254,330.8967
23.05.2022 15:00:00.000 GMT-0400,396.253,397.263,394.953,396.794,362.8749
24.05.2022 09:00:00.000 GMT-0400,392.594,393.604,390.694,390.813,218.3952
24.05.2022 10:00:00.000 GMT-0400,390.813,390.934,386.983,388.113,440.4933
24.05.2022 11:00:00.000 GMT-0400,388.113,391.094,387.353,390.283,412.4094
24.05.2022 12:00:00.000 GMT-0400,390.283,392.644,389.184,390.274,374.5725
24.05.2022 13:00:00.000 GMT-0400,390.254,392.014,388.773,391.533,375.1461
24.05.2022 14:00:00.000 GMT-0400,391.523,393.264,390.043,390.834,389.7177
24.05.2022 15:00:00.000 GMT-0400,390.843,395.173,390.693,393.493,362.6553
25.05.2022 09:00:00.000 GMT-0400,392.324,395.373,391.943,394.464,222.9471
25.05.2022 10:00:00.000 GMT-0400,394.454,397.453,393.543,396.374,397.3773
25.05.2022 11:00:00.000 GMT-0400,396.394,396.493,394.194,395.193,336.861
25.05.2022 12:00:00.000 GMT-0400,395.183,395.764,393.133,394.454,313.0257
25.05.2022 13:00:00.000 GMT-0400,394.443,395.204,393.304,394.554,326.4798
25.05.2022 14:00:00.000 GMT-0400,394.513,397.914,392.613,397.703,428.3832
25.05.2022 15:00:00.000 GMT-0400,397.713,399.464,396.433,397.324,358.2606
26.05.2022 09:00:00.000 GMT-0400,398.734,402.833,398.533,402.584,228.6672
26.05.2022 10:00:00.000 GMT-0400,402.593,404.054,402.403,404.013,350.8182
26.05.2022 11:00:00.000 GMT-0400,404.003,404.934,403.693,404.424,262.5054
26.05.2022 12:00:00.000 GMT-0400,404.423,406.384,404.223,406.334,207.8313
26.05.2022 13:00:00.000 GMT-0400,406.343,407.023,405.453,406.244,226.128
26.05.2022 14:00:00.000 GMT-0400,406.264,406.634,405.393,406.033,252.7893
26.05.2022 15:00:00.000 GMT-0400,406.023,407.034,404.554,405.304,322.4442
27.05.2022 09:00:00.000 GMT-0400,407.904,411.554,407.723,411.054,211.6647
27.05.2022 10:00:00.000 GMT-0400,411.074,412.304,410.663,410.964,321.5937
27.05.2022 11:00:00.000 GMT-0400,410.964,412.644,410.523,412.524,252.1062
27.05.2022 12:00:00.000 GMT-0400,412.524,412.883,411.813,412.444,202.1166
27.05.2022 13:00:00.000 GMT-0400,412.434,412.824,411.893,412.293,181.2804
27.05.2022 14:00:00.000 GMT-0400,412.284,413.224,411.953,413.153,171.9486
27.05.2022 15:00:00.000 GMT-0400,413.154,415.044,413.023,415.003,230.0085
31.05.2022 09:00:00.000 GMT-0400,413.563,413.903,410.244,411.253,234.6126
31.05.2022 10:00:00.000 GMT-0400,411.203,413.494,410.043,412.934,431.4306
31.05.2022 11:00:00.000 GMT-0400,412.913,414.893,411.273,414.604,394.1571
31.05.2022 12:00:00.000 GMT-0400,414.624,415.793,413.504,415.174,322.4832
31.05.2022 13:00:00.000 GMT-0400,415.184,416.344,413.623,416.243,336.5577
31.05.2022 14:00:00.000 GMT-0400,416.234,416.474,412.253,413.064,377.2539
31.05.2022 15:00:00.000 GMT-0400,413.053,415.274,412.083,412.664,392.3742
01.06.2022 09:00:00.000 GMT-0400,415.173,416.253,413.953,414.834,229.5225
01.06.2022 10:00:00.000 GMT-0400,415.074,415.263,409.123,410.774,406.8228
01.06.2022 11:00:00.000 GMT-0400,410.753,410.764,407.373,407.653,406.4568
01.06.2022 12:00:00.000 GMT-0400,407.654,408.593,406.944,408.014,361.4766
01.06.2022 13:00:00.000 GMT-0400,408.023,410.444,407.794,409.853,357.8283
01.06.2022 14:00:00.000 GMT-0400,409.844,412.334,409.704,411.133,381.8586
01.06.2022 15:00:00.000 GMT-0400,411.143,412.533,409.563,409.684,398.8866
02.06.2022 09:00:00.000 GMT-0400,409.474,409.644,407.324,408.223,236.9172
02.06.2022 10:00:00.000 GMT-0400,408.213,410.574,407.063,409.763,461.2989
02.06.2022 11:00:00.000 GMT-0400,409.793,413.374,409.594,412.323,367.9722
02.06.2022 12:00:00.000 GMT-0400,412.323,414.683,412.083,414.313,263.9436
02.06.2022 13:00:00.000 GMT-0400,414.313,415.244,413.643,415.044,256.0443
02.06.2022 14:00:00.000 GMT-0400,415.034,415.814,414.633,414.713,230.1336
02.06.2022 15:00:00.000 GMT-0400,414.714,417.444,414.603,417.254,298.8054
03.06.2022 09:00:00.000 GMT-0400,412.373,413.983,411.373,413.184,241.3686
03.06.2022 10:00:00.000 GMT-0400,413.163,414.054,410.753,411.303,454.4304
03.06.2022 11:00:00.000 GMT-0400,411.293,411.374,409.533,410.474,358.6464
03.06.2022 12:00:00.000 GMT-0400,410.473,412.253,409.733,412.183,326.1273
03.06.2022 13:00:00.000 GMT-0400,412.193,413.274,410.403,410.784,321.5856
03.06.2022 14:00:00.000 GMT-0400,410.784,412.144,410.313,411.574,311.4114
03.06.2022 15:00:00.000 GMT-0400,411.594,411.793,409.823,410.484,358.9752
06.06.2022 09:00:00.000 GMT-0400,414.793,415.504,413.683,415.174,227.9337
06.06.2022 10:00:00.000 GMT-0400,415.193,416.613,415.044,416.114,385.041
06.06.2022 11:00:00.000 GMT-0400,416.104,416.504,412.783,413.734,366.0417
06.06.2022 12:00:00.000 GMT-0400,413.764,413.814,410.854,412.414,341.5479
06.06.2022 13:00:00.000 GMT-0400,412.424,413.834,411.333,413.793,321.9387
06.06.2022 14:00:00.000 GMT-0400,413.793,413.824,410.864,411.843,336.5736
06.06.2022 15:00:00.000 GMT-0400,411.873,412.403,410.573,411.804,365.6118
07.06.2022 09:00:00.000 GMT-0400,408.104,410.544,407.624,409.733,219.396
07.06.2022 10:00:00.000 GMT-0400,409.724,413.654,408.973,413.054,372.0813
07.06.2022 11:00:00.000 GMT-0400,413.044,413.384,410.863,411.793,304.4109
07.06.2022 12:00:00.000 GMT-0400,411.784,412.674,410.674,412.493,268.3569
07.06.2022 13:00:00.000 GMT-0400,412.523,413.604,412.243,413.114,220.9464
07.06.2022 14:00:00.000 GMT-0400,413.123,414.914,412.923,414.113,204.2559
07.06.2022 15:00:00.000 GMT-0400,414.124,416.233,413.984,415.734,207.8733
08.06.2022 09:00:00.000 GMT-0400,413.933,415.814,412.674,415.293,209.721
08.06.2022 10:00:00.000 GMT-0400,415.293,415.454,413.283,414.143,363.2445
08.06.2022 11:00:00.000 GMT-0400,414.163,415.703,413.673,414.814,287.823
08.06.2022 12:00:00.000 GMT-0400,414.824,415.394,411.573,412.734,277.3971
08.06.2022 13:00:00.000 GMT-0400,412.723,412.743,410.673,411.533,266.622
08.06.2022 14:00:00.000 GMT-0400,411.533,412.044,410.414,411.233,262.3137
08.06.2022 15:00:00.000 GMT-0400,411.273,412.494,410.393,411.313,267.687
09.06.2022 09:00:00.000 GMT-0400,409.343,411.684,408.433,411.664,235.2882
09.06.2022 10:00:00.000 GMT-0400,411.663,411.753,408.633,409.364,392.9373
09.06.2022 11:00:00.000 GMT-0400,409.373,410.363,408.123,409.453,326.823
09.06.2022 12:00:00.000 GMT-0400,409.443,410.534,408.314,410.354,285.3858
09.06.2022 13:00:00.000 GMT-0400,410.353,410.944,408.293,409.443,257.844
09.06.2022 14:00:00.000 GMT-0400,409.454,409.454,406.603,406.624,255.1851
09.06.2022 15:00:00.000 GMT-0400,406.614,406.713,401.463,401.463,321.0915
10.06.2022 09:00:00.000 GMT-0400,394.933,395.784,392.953,393.443,240.825
10.06.2022 10:00:00.000 GMT-0400,393.443,393.443,390.203,390.824,406.6842
10.06.2022 11:00:00.000 GMT-0400,390.834,391.624,389.883,391.073,317.3658
10.06.2022 12:00:00.000 GMT-0400,391.063,391.903,390.063,390.574,258.7737
10.06.2022 13:00:00.000 GMT-0400,390.574,392.814,389.943,391.623,250.0107
10.06.2022 14:00:00.000 GMT-0400,391.623,393.454,390.874,393.124,276.3945
10.06.2022 15:00:00.000 GMT-0400,393.113,394.263,389.784,389.843,339.1482
13.06.2022 09:00:00.000 GMT-0400,379.864,381.814,379.193,379.814,250.6179
13.06.2022 10:00:00.000 GMT-0400,379.824,380.704,375.493,376.134,415.2141
13.06.2022 11:00:00.000 GMT-0400,376.143,379.304,374.953,378.304,405.9069
13.06.2022 12:00:00.000 GMT-0400,378.294,381.364,377.853,378.193,404.1972
13.06.2022 13:00:00.000 GMT-0400,378.243,379.994,376.914,379.353,327.4836
13.06.2022 14:00:00.000 GMT-0400,379.353,379.394,376.714,376.944,304.2285
13.06.2022 15:00:00.000 GMT-0400,376.944,378.093,373.323,375.034,388.6605
14.06.2022 09:00:00.000 GMT-0400,376.863,377.644,374.523,377.453,237.882
14.06.2022 10:00:00.000 GMT-0400,377.453,377.954,373.124,375.174,448.0176
14.06.2022 11:00:00.000 GMT-0400,375.163,375.974,373.163,374.954,402.3387
14.06.2022 12:00:00.000 GMT-0400,374.953,375.014,372.623,374.013,344.3895
14.06.2022 13:00:00.000 GMT-0400,374.004,376.434,372.684,373.183,345.6048
14.06.2022 14:00:00.000 GMT-0400,373.183,374.434,372.033,372.194,313.7997
14.06.2022 15:00:00.000 GMT-0400,372.183,375.054,370.593,373.784,361.6464
15.06.2022 09:00:00.000 GMT-0400,377.424,379.134,376.714,378.623,209.8437
15.06.2022 10:00:00.000 GMT-0400,378.653,379.514,376.414,377.253,359.8977
15.06.2022 11:00:00.000 GMT-0400,377.243,377.514,376.073,377.433,284.9871
15.06.2022 12:00:00.000 GMT-0400,377.423,378.324,376.033,376.164,241.455
15.06.2022 13:00:00.000 GMT-0400,376.183,378.803,376.103,378.154,229.8609
15.06.2022 14:00:00.000 GMT-0400,378.143,382.644,372.144,378.153,551.9196
15.06.2022 15:00:00.000 GMT-0400,378.133,383.884,377.874,379.224,490.8918
16.06.2022 09:00:00.000 GMT-0400,370.524,370.943,368.063,368.844,237.1431
16.06.2022 10:00:00.000 GMT-0400,368.814,369.174,365.784,366.074,422.7063
16.06.2022 11:00:00.000 GMT-0400,366.073,368.784,365.973,367.884,388.9086
16.06.2022 12:00:00.000 GMT-0400,367.893,368.114,366.263,367.644,377.0847
16.06.2022 13:00:00.000 GMT-0400,367.684,368.963,365.833,365.843,376.0263
16.06.2022 14:00:00.000 GMT-0400,365.834,366.394,364.103,364.833,322.8687
16.06.2022 15:00:00.000 GMT-0400,364.833,367.474,364.673,367.083,400.6053
17.06.2022 09:00:00.000 GMT-0400,365.564,369.384,365.474,368.403,219.243
17.06.2022 10:00:00.000 GMT-0400,368.414,368.613,362.184,363.564,429.5733
17.06.2022 11:00:00.000 GMT-0400,363.564,367.283,362.814,364.803,408.6171
17.06.2022 12:00:00.000 GMT-0400,364.823,366.244,364.043,365.723,386.64
17.06.2022 13:00:00.000 GMT-0400,365.724,368.774,365.463,367.273,368.9295
17.06.2022 14:00:00.000 GMT-0400,367.263,369.013,367.014,367.483,349.3911
17.06.2022 15:00:00.000 GMT-0400,367.483,368.234,365.663,366.124,372.4152
21.06.2022 09:00:00.000 GMT-0400,371.914,374.873,371.843,374.843,191.8902
21.06.2022 10:00:00.000 GMT-0400,374.853,376.264,374.413,376.083,307.0122
21.06.2022 11:00:00.000 GMT-0400,376.094,376.283,374.213,374.213,235.8444
21.06.2022 12:00:00.000 GMT-0400,374.224,375.624,373.933,375.574,237.4101
21.06.2022 13:00:00.000 GMT-0400,375.593,375.954,374.743,374.854,211.4619
21.06.2022 14:00:00.000 GMT-0400,374.864,376.174,374.543,376.094,236.9934
21.06.2022 15:00:00.000 GMT-0400,376.103,376.534,374.683,375.093,220.5264
22.06.2022 09:00:00.000 GMT-0400,370.693,374.514,370.214,373.553,236.7831
22.06.2022 10:00:00.000 GMT-0400,373.554,377.974,372.783,376.794,390.387
22.06.2022 11:00:00.000 GMT-0400,376.823,377.694,374.623,374.683,328.5318
22.06.2022 12:00:00.000 GMT-0400,374.693,376.533,374.123,376.454,313.8216
22.06.2022 13:00:00.000 GMT-0400,376.463,377.464,375.523,377.123,232.6479
22.06.2022 14:00:00.000 GMT-0400,377.134,378.734,376.493,377.254,250.1202
22.06.2022 15:00:00.000 GMT-0400,377.253,377.614,374.303,374.324,323.0793
23.06.2022 09:00:00.000 GMT-0400,376.684,377.453,374.804,377.043,247.0509
23.06.2022 10:00:00.000 GMT-0400,377.034,378.114,375.324,377.834,436.0422
23.06.2022 11:00:00.000 GMT-0400,377.844,378.213,375.074,375.214,350.3343
23.06.2022 12:00:00.000 GMT-0400,375.214,375.424,373.104,373.583,325.3317
23.06.2022 13:00:00.000 GMT-0400,373.593,374.994,372.903,374.863,312.2274
23.06.2022 14:00:00.000 GMT-0400,374.863,376.524,374.553,376.174,277.02
23.06.2022 15:00:00.000 GMT-0400,376.183,378.843,375.733,378.113,253.9827
24.06.2022 09:00:00.000 GMT-0400,381.423,384.143,381.373,383.804,190.4625
24.06.2022 10:00:00.000 GMT-0400,383.803,387.183,383.803,386.503,356.424
24.06.2022 11:00:00.000 GMT-0400,386.493,387.234,385.973,387.023,254.577
24.06.2022 12:00:00.000 GMT-0400,387.033,387.483,386.553,387.233,191.1939
24.06.2022 13:00:00.000 GMT-0400,387.233,387.634,386.824,386.994,168.9315
24.06.2022 14:00:00.000 GMT-0400,387.004,387.934,386.784,387.863,155.022
24.06.2022 15:00:00.000 GMT-0400,387.894,390.093,387.643,390.093,149.1078
27.06.2022 09:00:00.000 GMT-0400,391.093,391.383,387.533,388.123,211.0389
27.06.2022 10:00:00.000 GMT-0400,388.144,390.864,388.004,390.393,376.8789
27.06.2022 11:00:00.000 GMT-0400,390.394,391.144,389.414,390.593,300.0846
27.06.2022 12:00:00.000 GMT-0400,390.614,390.754,388.564,389.823,275.727
27.06.2022 13:00:00.000 GMT-0400,389.823,389.953,388.113,388.414,261.3864
27.06.2022 14:00:00.000 GMT-0400,388.423,389.373,387.983,388.583,252.1308
27.06.2022 15:00:00.000 GMT-0400,388.593,389.224,387.453,388.654,301.8303
28.06.2022 09:00:00.000 GMT-0400,390.233,393.164,390.183,391.934,213.4458
28.06.2022 10:00:00.000 GMT-0400,391.924,392.323,387.714,388.783,393.0909
28.06.2022 11:00:00.000 GMT-0400,388.773,388.994,383.883,384.104,348.0873
28.06.2022 12:00:00.000 GMT-0400,384.113,385.354,383.344,384.544,317.0184
28.06.2022 13:00:00.000 GMT-0400,384.554,384.574,382.543,383.104,300.0921
28.06.2022 14:00:00.000 GMT-0400,383.104,383.783,380.743,381.523,257.5053
28.06.2022 15:00:00.000 GMT-0400,381.513,381.944,380.543,380.743,294.3066
29.06.2022 09:00:00.000 GMT-0400,381.243,381.923,378.433,381.093,242.3091
29.06.2022 10:00:00.000 GMT-0400,381.084,382.284,379.644,380.864,444.1677
29.06.2022 11:00:00.000 GMT-0400,380.853,381.154,379.213,380.533,336.6534
29.06.2022 12:00:00.000 GMT-0400,380.544,380.703,378.463,379.583,294.5445
29.06.2022 13:00:00.000 GMT-0400,379.583,380.923,378.764,380.844,247.3338
29.06.2022 14:00:00.000 GMT-0400,380.833,381.714,379.693,380.083,230.0853
29.06.2022 15:00:00.000 GMT-0400,380.083,381.524,379.543,380.373,282.228
30.06.2022 09:00:00.000 GMT-0400,376.263,377.004,373.064,373.374,233.0667
30.06.2022 10:00:00.000 GMT-0400,373.363,375.924,372.573,375.813,406.2528
30.06.2022 11:00:00.000 GMT-0400,375.804,378.423,374.864,378.354,345.4386
30.06.2022 12:00:00.000 GMT-0400,378.363,380.663,376.933,379.584,310.4103
30.06.2022 13:00:00.000 GMT-0400,379.594,380.494,377.723,379.843,309.7374
30.06.2022 14:00:00.000 GMT-0400,379.854,380.123,376.743,377.264,336.435
30.06.2022 15:00:00.000 GMT-0400,377.253,378.694,375.103,377.253,355.4322
01.07.2022 09:00:00.000 GMT-0400,376.554,379.724,375.763,378.694,242.9118
01.07.2022 10:00:00.000 GMT-0400,378.693,380.004,373.833,375.424,460.1583
01.07.2022 11:00:00.000 GMT-0400,375.414,377.534,374.684,375.443,398.7084
01.07.2022 12:00:00.000 GMT-0400,375.423,377.144,374.913,375.694,313.548
01.07.2022 13:00:00.000 GMT-0400,375.674,378.334,375.473,378.234,296.8113
01.07.2022 14:00:00.000 GMT-0400,378.243,380.184,377.314,379.903,267.9189
01.07.2022 15:00:00.000 GMT-0400,379.934,381.694,378.954,380.844,284.6451
05.07.2022 09:00:00.000 GMT-0400,375.903,376.413,373.304,373.894,240.7569
05.07.2022 10:00:00.000 GMT-0400,373.873,376.294,372.933,374.154,452.7843
05.07.2022 11:00:00.000 GMT-0400,374.124,375.764,373.083,375.253,400.1319
05.07.2022 12:00:00.000 GMT-0400,375.263,377.134,374.883,375.433,347.4927
05.07.2022 13:00:00.000 GMT-0400,375.444,378.074,375.343,377.493,301.3077
05.07.2022 14:00:00.000 GMT-0400,377.493,380.494,377.233,379.904,296.5212
05.07.2022 15:00:00.000 GMT-0400,379.894,381.983,379.303,381.983,305.85
06.07.2022 09:00:00.000 GMT-0400,382.164,383.674,380.833,382.144,237.9369
06.07.2022 10:00:00.000 GMT-0400,382.124,383.484,380.653,381.614,458.6274
06.07.2022 11:00:00.000 GMT-0400,381.604,381.714,379.624,380.724,345.2319
06.07.2022 12:00:00.000 GMT-0400,380.714,381.083,379.954,380.973,266.2254
06.07.2022 13:00:00.000 GMT-0400,380.973,382.114,380.943,381.903,203.2833
06.07.2022 14:00:00.000 GMT-0400,381.904,385.083,380.694,384.554,388.2063
06.07.2022 15:00:00.000 GMT-0400,384.563,385.874,382.513,383.323,304.5906
07.07.2022 09:00:00.000 GMT-0400,385.163,387.614,385.153,387.383,192.2298
07.07.2022 10:00:00.000 GMT-0400,387.413,387.833,386.073,387.394,343.6158
07.07.2022 11:00:00.000 GMT-0400,387.383,388.054,387.003,387.903,238.7142
07.07.2022 12:00:00.000 GMT-0400,387.904,388.413,387.663,388.053,166.7982
07.07.2022 13:00:00.000 GMT-0400,388.053,388.503,387.383,388.444,147.6804
07.07.2022 14:00:00.000 GMT-0400,388.434,388.984,388.343,388.874,136.1682
07.07.2022 15:00:00.000 GMT-0400,388.893,389.834,388.584,388.973,183.1356
08.07.2022 09:00:00.000 GMT-0400,387.253,388.544,385.883,386.314,232.4412
08.07.2022 10:00:00.000 GMT-0400,386.334,389.833,385.674,389.523,354.9816
08.07.2022 11:00:00.000 GMT-0400,389.523,390.654,389.053,389.953,249.9678
08.07.2022 12:00:00.000 GMT-0400,389.993,390.014,387.044,387.194,277.8906
08.07.2022 13:00:00.000 GMT-0400,387.203,389.074,386.674,388.484,197.4312
08.07.2022 14:00:00.000 GMT-0400,388.514,390.244,388.104,390.034,166.2624
08.07.2022 15:00:00.000 GMT-0400,390.043,390.344,388.443,388.713,228.7215
11.07.2022 09:00:00.000 GMT-0400,385.843,386.894,383.693,384.674,223.9188
11.07.2022 10:00:00.000 GMT-0400,384.643,385.554,383.673,384.114,376.5138
11.07.2022 11:00:00.000 GMT-0400,384.124,385.384,384.034,384.593,295.3842
11.07.2022 12:00:00.000 GMT-0400,384.603,385.263,384.253,385.034,204.1917
11.07.2022 13:00:00.000 GMT-0400,385.044,386.834,384.924,386.433,200.9577
11.07.2022 14:00:00.000 GMT-0400,386.424,386.484,384.623,384.624,209.0697
11.07.2022 15:00:00.000 GMT-0400,384.604,384.774,383.514,384.313,232.9269
12.07.2022 09:00:00.000 GMT-0400,383.663,386.183,383.633,383.763,221.6523
12.07.2022 10:00:00.000 GMT-0400,383.763,384.274,382.534,384.063,415.4892
12.07.2022 11:00:00.000 GMT-0400,384.074,385.363,383.523,384.333,312.2784
12.07.2022 12:00:00.000 GMT-0400,384.314,385.234,383.933,384.833,246.492
12.07.2022 13:00:00.000 GMT-0400,384.844,385.374,383.673,384.413,223.7619
12.07.2022 14:00:00.000 GMT-0400,384.424,384.524,382.494,382.513,178.866
12.07.2022 15:00:00.000 GMT-0400,382.523,382.523,379.013,380.874,295.9239
13.07.2022 09:00:00.000 GMT-0400,375.103,378.134,374.683,377.573,248.3175
13.07.2022 10:00:00.000 GMT-0400,377.584,380.213,375.083,379.593,466.7079
13.07.2022 11:00:00.000 GMT-0400,379.614,380.894,378.003,378.773,367.3233
13.07.2022 12:00:00.000 GMT-0400,378.783,380.843,378.623,380.813,299.1552
13.07.2022 13:00:00.000 GMT-0400,380.823,381.944,379.914,380.864,285.4539
13.07.2022 14:00:00.000 GMT-0400,380.854,381.414,378.563,381.414,334.1727
13.07.2022 15:00:00.000 GMT-0400,381.414,381.463,378.874,378.904,302.8836
14.07.2022 09:00:00.000 GMT-0400,373.644,374.434,371.773,372.353,234.0378
14.07.2022 10:00:00.000 GMT-0400,372.353,373.053,371.063,372.363,375.7617
14.07.2022 11:00:00.000 GMT-0400,372.354,376.003,372.263,375.703,392.4342
14.07.2022 12:00:00.000 GMT-0400,375.723,375.964,373.153,373.964,303.0711
14.07.2022 13:00:00.000 GMT-0400,373.974,375.824,373.243,375.604,291.6054
14.07.2022 14:00:00.000 GMT-0400,375.614,378.364,375.503,377.793,277.6731
14.07.2022 15:00:00.000 GMT-0400,377.803,378.573,377.084,377.973,278.6211
15.07.2022 09:00:00.000 GMT-0400,382.553,383.353,380.573,381.493,217.2609
15.07.2022 10:00:00.000 GMT-0400,381.493,384.344,381.333,383.714,393.9813
15.07.2022 11:00:00.000 GMT-0400,383.703,384.854,383.593,384.013,276.3237
15.07.2022 12:00:00.000 GMT-0400,384.023,384.304,383.243,383.794,225.6069
15.07.2022 13:00:00.000 GMT-0400,383.804,384.794,383.763,384.204,153.8154
